,POSITION_X,POSITION_Y
3290,53.24159187243843,7.8129011682138225
3291,53.04765188024245,7.802980341417534
3292,53.26024923708322,7.734299620783577
3293,53.17473824212608,7.774229368781421
3294,53.143955554080385,7.734505477981029
3295,53.16250541628722,7.757681079281188
3296,53.20348359010764,7.77494597482932
3297,53.22458882454672,7.7784687948171385
3298,53.20978475981947,7.771777490204171
3299,53.20472218649456,7.759222401321869
3300,53.13295902094866,7.759279657635738
3301,53.24230773808429,7.807443205663928
3302,53.293171720451596,7.781710576161479
3303,53.33717383750549,7.811268939510532
3304,53.650829826689375,7.890253263593002
3305,53.57700094951925,7.923487644413316
3306,53.73659877685664,7.967284803816477
3307,53.6805707123935,7.933349914947479
3308,53.68993657120736,7.975966960483179
3309,53.66409165459531,7.900606214911059
3310,53.644711327165,7.934970152577405
3311,53.65330609057531,7.926029911630168
3312,53.67490071260302,7.988998197959861
3313,53.674844916438516,7.954649555477161
3314,53.71657219459712,8.000421748729375
3315,53.93143423767434,8.071845034165841
3316,53.91391612544166,8.027890341235322
